Gene,IG Score Before Training,IG Score After Training,change
RNASE9,0.2689414322376251,0.0002422707329969,0.26869916150462825
RNASE11,0.2689414322376251,0.0002422480902168,0.26869918414740834
LOC254028,0.2689414322376251,0.2689414322376251,0.0
RNASE12,0.2689414322376251,0.0002429044689051,0.26869852776872
ANG,0.2689414322376251,0.0002419507654849,0.26869948147214023
RNASE4,0.2689414322376251,0.0002409599401289,0.2687004722974962
OR6S1,0.2689414322376251,0.0002436462236801,0.268697786013945
EDDM3A,0.2689414322376251,0.0002420066011836,0.2686994256364415
RNASE6,0.2689414322376251,0.0002439788804622,0.26869745335716294
RNASE1,0.2689414322376251,0.000240786539507,0.26870064569811813
EDDM3B,0.2689414322376251,0.0002431697794236,0.2686982624582015
RNASE3,0.2689414322376251,0.0002424844860797,0.2686989477515454
ECRP,0.2689414322376251,0.2689414322376251,0.0
RNASE2,0.2689414322376251,0.0002413252805126,0.2687001069571125
METTL17,0.2689414322376251,0.0002300640771863,0.26871136816043883
LOC101929718,0.2689414322376251,0.2689414322376251,0.0
SLC39A2,0.2689414322376251,0.0002424819394946,0.2686989502981305
NDRG2,0.2689414322376251,0.0002370297443121,0.268704402493313
MIR6717,0.2689414322376251,0.2689414322376251,0.0
RNASE13,0.2689414322376251,0.0002433059125905,0.26869812632503465
RNASE7,0.2689414322376251,0.0002427706349408,0.2686986616026843
RNASE8,0.2689414322376251,0.0002427280560368,0.2686987041815883
ARHGEF40,0.2689414322376251,0.000242187816184,0.2686992444214411
TPPP2,0.2689414322376251,0.0002423904079478,0.2686990418296773
LINC00641,0.2689414322376251,0.2689414322376251,0.0
OR5AU1,0.2689414322376251,0.0002413590991636,0.2687000731384615
RPGRIP1,0.2689414322376251,0.0002428181032883,0.2686986141343368
CHD8,0.2689414322376251,0.0002342503721592,0.26870718186546594
SNORD9,0.2689414322376251,0.2689414322376251,0.0
SNORD8,0.2689414322376251,0.2689414322376251,0.0
RAB2B,0.2689414322376251,0.0002392343449173,0.26870219789270783
METTL3,0.2689414322376251,0.0002363515959586,0.26870508064166654
SALL2,0.2689414322376251,0.0002400873345322,0.26870134490309294
OR10G3,0.2689414322376251,0.0002417278155917,0.26869970442203345
OR4E1,0.2689414322376251,0.0002421578101348,0.2686992744274903
OR10G2,0.2689414322376251,0.0002431943576084,0.26869823788001673
OR4E2,0.2689414322376251,0.0002423862606519,0.26869904597697325
DAD1,0.2689414322376251,0.0003060997696593,0.26863533246796584
ABHD4,0.2689414322376251,0.0002359377685934,0.26870549446903175
OXA1L,0.2689414322376251,0.0002331336436327,0.2687082985939924
RBM23,0.2689414322376251,0.0002324123342987,0.2687090199033264
MRPL52,0.2689414322376251,0.2689414322376251,0.0
MMP14,0.2689414322376251,2.7570324164116755e-05,0.268913861913461
REM2,0.2689414322376251,0.000242575595621,0.2686988566420041
PRMT5-AS1,0.2689414322376251,0.2689414322376251,0.0
PRMT5,0.2689414322376251,0.0002395406481809,0.26870189158944424
LRP10,0.2689414322376251,0.0002311583957634,0.26871027384186175
PSMB5,0.2689414322376251,1.6220141333178617e-05,0.26892521209629194
CDH24,0.2689414322376251,0.0002301775093656,0.2687112547282595
HAUS4,0.2689414322376251,0.0002360185462748,0.2687054136913503
MIR4707,0.2689414322376251,0.2689414322376251,0.0
AJUBA,0.2689414322376251,0.0002402570389676,0.26870117519865755
C14orf93,0.2689414322376251,0.0002406082348898,0.2687008240027353
PSMB11,0.2689414322376251,0.0002417142095509,0.26869971802807424
C14orf119,0.2689414322376251,0.0002356868499191,0.26870574538770603
SLC7A8,0.2689414322376251,1.7581671272637323e-05,0.2689238505663525
CEBPE,0.2689414322376251,0.0002418334042886,0.2686995988333365
RNF212B,0.2689414322376251,0.0002428243460599,0.26869860789156524
HOMEZ,0.2689414322376251,0.0002416312490822,0.2686998009885429
BCL2L2,0.2689414322376251,0.0002883696288336,0.2686530626087915
BCL2L2-PABPN1,0.2689414322376251,0.2689414322376251,0.0
PPP1R3E,0.2689414322376251,0.0002370216243434,0.2687044106132817
PABPN1,0.2689414322376251,0.2689414322376251,0.0
IL25,0.2689414322376251,0.0002431136963423,0.26869831854128284
EFS,0.2689414322376251,0.0002379515499342,0.2687034806876909
MYH6,0.2689414322376251,0.2689414322376251,0.0
MIR208A,0.2689414322376251,0.2689414322376251,0.0
MHRT,0.2689414322376251,0.2689414322376251,0.0
MIR208B,0.2689414322376251,0.2689414322376251,0.0
SLC22A17,0.2689414322376251,0.0002395465853624,0.2687018856522627
CMTM5,0.2689414322376251,0.0002426193095743,0.2686988129280508
MYH7,0.2689414322376251,0.0002427153085591,0.268698716929066
AP1G2,0.2689414322376251,0.0002743165532592,0.2686671156843659
JPH4,0.2689414322376251,0.0002415303752059,0.2686999018624192
NGDN,0.2689414322376251,0.0002400205121375,0.2687014117254876
ZFHX2,0.2689414322376251,0.0003073413681704,0.2686340908694547
LOC102724814,0.2689414322376251,0.2689414322376251,0.0
THTPA,0.2689414322376251,0.2689414322376251,0.0
DHRS2,0.2689414322376251,0.0002422764955554,0.2686991557420697
DHRS4,0.2689414322376251,0.0002404382976237,0.2687009939400014
DHRS4-AS1,0.2689414322376251,0.2689414322376251,0.0
CARMIL3,0.2689414322376251,0.0002422330726403,0.2686991991649848
NRL,0.2689414322376251,0.0002423065307084,0.26869912570691673
PCK2,0.2689414322376251,0.0002421019307803,0.26869933030684484
DHRS4L1,0.2689414322376251,0.2689414322376251,0.0
CPNE6,0.2689414322376251,0.000243587011937,0.2686978452256881
TINF2,0.2689414322376251,0.0002384737017564,0.26870295853586873
PSME1,0.2689414322376251,1.9118722775601785e-05,0.2689223135148495
EMC9,0.2689414322376251,0.0002392979804426,0.26870213425718253
PSME2,0.2689414322376251,0.0002449188323225,0.2686965134053026
MIR7703,0.2689414322376251,0.2689414322376251,0.0
RNF31,0.2689414322376251,0.0002964939922094,0.26864493824541574
IRF9,0.2689414322376251,0.000232672857237,0.26870875938038813
REC8,0.2689414322376251,0.0002504330477677,0.26869099918985745
TM9SF1,0.2689414322376251,0.000231363257626,0.2687100689799991
CHMP4A,0.2689414322376251,0.0003119355533272,0.2686294966842979
NEDD8,0.2689414322376251,0.0002795204345602,0.2686619118030649
GMPR2,0.2689414322376251,0.0002328417322132,0.2687085905054119
IPO4,0.2689414322376251,0.0002389316214248,0.2687025006162003
FITM1,0.2689414322376251,0.0002414219197817,0.2687000103178434
MDP1,0.2689414322376251,0.0002413231995888,0.2687001090380363
TSSK4,0.2689414322376251,0.0002413070760667,0.26870012516155845
NEDD8-MDP1,0.2689414322376251,0.2689414322376251,0.0
LTB4R,0.2689414322376251,2.722219142015092e-05,0.26891421004620497
RABGGTA,0.2689414322376251,0.0002544796152506,0.2686869526223745
NOP9,0.2689414322376251,0.0002386818377999,0.2687027503998252
CIDEB,0.2689414322376251,0.0002395801566308,0.26870185208099434
LTB4R2,0.2689414322376251,0.0002399944351054,0.2687014378025197
ADCY4,0.2689414322376251,0.0002390068257227,0.2687024254119024
DHRS1,0.2689414322376251,0.0002395751507719,0.26870185708685324
TGM1,0.2689414322376251,0.0002428273437544,0.2686986048938707
RIPK3,0.2689414322376251,0.0002424114500172,0.26869902078760793
NYNRIN,0.2689414322376251,0.0002419844677206,0.2686994477699045
CBLN3,0.2689414322376251,0.0002433964109513,0.26869803582667384
KHNYN,0.2689414322376251,0.0002345306274946,0.2687069016101305
LOC101927045,0.2689414322376251,0.2689414322376251,0.0
CMA1,0.2689414322376251,0.0002422007382847,0.26869923149934044
SDR39U1,0.2689414322376251,0.0002348501584492,0.2687065820791759
GZMB,0.2689414322376251,0.0002452179323881,0.26869621430523705
CTSG,0.2689414322376251,0.0002442421100568,0.2686971901275683
GZMH,0.2689414322376251,0.0002418289950583,0.2686996032425668
LOC101927062,0.2689414322376251,0.2689414322376251,0.0
LOC102724890,0.2689414322376251,0.2689414322376251,0.0
MIR4307HG,0.2689414322376251,0.2689414322376251,0.0
MIR4307,0.2689414322376251,0.2689414322376251,0.0
LINC00645,0.2689414322376251,0.2689414322376251,0.0
MIR3171,0.2689414322376251,0.2689414322376251,0.0
FOXG1-AS1,0.2689414322376251,0.2689414322376251,0.0
FOXG1,0.2689414322376251,0.0002417409414192,0.2686996912962059
LINC01551,0.2689414322376251,0.2689414322376251,0.0
LOC105370424,0.2689414322376251,0.2689414322376251,0.0
G2E3,0.2689414322376251,0.00023738029995,0.2687040519376751
COCH,0.2689414322376251,2.4309141736011952e-05,0.2689171230958891
LOC100506071,0.2689414322376251,0.2689414322376251,0.0
MIR624,0.2689414322376251,0.2689414322376251,0.0
LOC101927124,0.2689414322376251,0.2689414322376251,0.0
GPR33,0.2689414322376251,0.0002430525055387,0.26869837973208643
ARHGAP5-AS1,0.2689414322376251,0.2689414322376251,0.0
SNORA89,0.2689414322376251,0.2689414322376251,0.0
SPTSSA,0.2689414322376251,1.840871300373692e-05,0.2689230235246214
EAPP,0.2689414322376251,0.0002363594976486,0.2687050727399765
CFL2,0.2689414322376251,0.0002413814218016,0.26870005081582354
IGBP1P1,0.2689414322376251,0.2689414322376251,0.0
FAM177A1,0.2689414322376251,0.000234180712141,0.26870725152548414
PPP2R3C,0.2689414322376251,0.0002387467247899,0.2687026855128352
LOC101927178,0.2689414322376251,0.2689414322376251,0.0
PSMA6,0.2689414322376251,0.2689414322376251,0.0
NFKBIA,0.2689414322376251,0.0002346892142668,0.26870674302335834
INSM2,0.2689414322376251,0.0002418878138996,0.2686995444237255
SNORA101B,0.2689414322376251,0.2689414322376251,0.0
BRMS1L,0.2689414322376251,0.0002365220279898,0.26870491020963533
LINC00609,0.2689414322376251,0.2689414322376251,0.0
SFTA3,0.2689414322376251,0.0002908707538153,0.26865056148380984
NKX2-1,0.2689414322376251,0.0002967765321955,0.2686446557054296
NKX2-1-AS1,0.2689414322376251,0.2689414322376251,0.0
NKX2-8,0.2689414322376251,0.0002425339625915,0.2686988982750336
PAX9,0.2689414322376251,0.00024258022313,0.2686988520144951
MIR4503,0.2689414322376251,0.2689414322376251,0.0
SLC25A21-AS1,0.2689414322376251,0.2689414322376251,0.0
FOXA1,0.2689414322376251,0.0002391844027442,0.26870224783488095
LINC00517,0.2689414322376251,0.2689414322376251,0.0
SSTR1,0.2689414322376251,0.0003038753638975,0.26863755687372765
CLEC14A,0.2689414322376251,0.0002418822696199,0.2686995499680052
LOC105370457,0.2689414322376251,0.2689414322376251,0.0
TRAPPC6B,0.2689414322376251,0.0002387032291153,0.26870272900850983
PNN,0.2689414322376251,2.263819442305248e-05,0.26891879404320207
GEMIN2,0.2689414322376251,0.0002416814822936,0.26869975075533153
MIA2,0.2689414322376251,0.0002408512955298,0.2687005809420953
LOC100288846,0.2689414322376251,0.2689414322376251,0.0
FBXO33,0.2689414322376251,0.0002395641931798,0.26870186804444535
LOC105370473,0.2689414322376251,0.2689414322376251,0.0
FSCB,0.2689414322376251,0.0002430863387417,0.2686983458988834
LOC101927418,0.2689414322376251,0.2689414322376251,0.0
C14orf28,0.2689414322376251,0.0002429725718684,0.26869845966575673
FAM179B,0.2689414322376251,0.2689414322376251,0.0
SNORD127,0.2689414322376251,0.2689414322376251,0.0
FKBP3,0.2689414322376251,0.0002407773572485,0.26870065488037664
FANCM,0.2689414322376251,0.0002412856993032,0.2687001465383219
RPL10L,0.2689414322376251,0.2689414322376251,0.0
MIR548Y,0.2689414322376251,0.2689414322376251,0.0
LINC00648,0.2689414322376251,0.2689414322376251,0.0
RPS29,0.2689414322376251,0.2689414322376251,0.0
RN7SL1,0.2689414322376251,0.2689414322376251,0.0
MGAT2,0.2689414322376251,0.0002404752158327,0.2687009570217924
RPL36AL,0.2689414322376251,0.2689414322376251,0.0
DNAAF2,0.2689414322376251,0.0002415752678643,0.26869985696976084
LRR1,0.2689414322376251,0.0002430622262181,0.268698370011407
KLHDC1,0.2689414322376251,0.0002419567754259,0.26869947546219924
KLHDC2,0.2689414322376251,0.0002776021428871,0.26866383009473804
RN7SL2,0.2689414322376251,0.2689414322376251,0.0
ARF6,0.2689414322376251,0.000235628671362,0.2687058035662631
MIR6076,0.2689414322376251,0.2689414322376251,0.0
LINC01588,0.2689414322376251,0.2689414322376251,0.0
VCPKMT,0.2689414322376251,0.0002397264179307,0.26870170581969444
L2HGDH,0.2689414322376251,0.0002397879143245,0.2687016443233006
MIR4504,0.2689414322376251,0.2689414322376251,0.0
ATP5S,0.2689414322376251,0.2689414322376251,0.0
SAV1,0.2689414322376251,0.0002394764887867,0.26870195574883843
LOC105370489,0.2689414322376251,0.2689414322376251,0.0
ABHD12B,0.2689414322376251,0.0002430070744594,0.2686984251631657
PYGL,0.2689414322376251,0.0002413846377748,0.26870004759985033
LINC00640,0.2689414322376251,0.2689414322376251,0.0
FRMD6-AS1,0.2689414322376251,0.2689414322376251,0.0
LOC102723604,0.2689414322376251,0.2689414322376251,0.0
C14orf166,0.2689414322376251,0.2689414322376251,0.0
PTGDR,0.2689414322376251,0.0002424467966193,0.26869898544100584
PTGER2,0.2689414322376251,0.000242951704422,0.2686984805332031
TXNDC16,0.2689414322376251,0.0002417079813312,0.2686997242562939
PSMC6,0.2689414322376251,0.0002365380350966,0.2687048942025285
STYX,0.2689414322376251,0.0002395719493506,0.26870186028827453
GNPNAT1,0.2689414322376251,0.0002410897723166,0.2687003424653085
FERMT2,0.2689414322376251,0.0002414405898889,0.2686999916477362
LOC101927620,0.2689414322376251,0.2689414322376251,0.0
MIR5580,0.2689414322376251,0.2689414322376251,0.0
BMP4,0.2689414322376251,0.0002414304617559,0.2687000017758692
GMFB,0.2689414322376251,0.0002428655570838,0.2686985666805413
CNIH1,0.2689414322376251,0.0002408480650046,0.26870058417262055
CDKN3,0.2689414322376251,0.0002412323228782,0.2687001999147469
GCH1,0.2689414322376251,0.000240987050347,0.26870044518727815
MIR4308,0.2689414322376251,0.2689414322376251,0.0
WDHD1,0.2689414322376251,0.0002404944825684,0.2687009377550567
SOCS4,0.2689414322376251,0.0002367314009461,0.268704700836679
LGALS3,0.2689414322376251,0.0002545973111409,0.2686868349264842
MAPK1IP1L,0.2689414322376251,0.0002335853059776,0.2687078469316475
ATG14,0.2689414322376251,0.0002420952368993,0.26869933700072585
TBPL2,0.2689414322376251,0.0002422898978693,0.26869914233975584
KTN1-AS1,0.2689414322376251,0.2689414322376251,0.0
KTN1,0.2689414322376251,0.0002350074064452,0.2687064248311799
RPL13AP3,0.2689414322376251,0.2689414322376251,0.0
LINC00520,0.2689414322376251,0.2689414322376251,0.0
LOC101927690,0.2689414322376251,0.2689414322376251,0.0
OTX2,0.2689414322376251,0.0002425837010378,0.2686988485365873
EXOC5,0.2689414322376251,0.0002348942798562,0.26870653795776894
C14orf105,0.2689414322376251,0.2689414322376251,0.0
ACTR10,0.2689414322376251,0.0002371402952121,0.268704291942413
PSMA3,0.2689414322376251,0.0002435535570839,0.26869787868054124
PSMA3-AS1,0.2689414322376251,0.2689414322376251,0.0
TOMM20L,0.2689414322376251,0.000242667432758,0.2686987648048671
TIMM9,0.2689414322376251,0.0002996480325236,0.26864178420510154
DACT1,0.2689414322376251,0.0002424285485176,0.26869900368910754
GPR135,0.2689414322376251,0.0002373712486587,0.26870406098896643
L3HYPDH,0.2689414322376251,0.0002345306274946,0.2687069016101305
JKAMP,0.2689414322376251,0.0002421958924969,0.2686992363451282
MIR5586,0.2689414322376251,0.2689414322376251,0.0
PCNX4,0.2689414322376251,0.0002594596298877,0.2686819726077374
C14orf39,0.2689414322376251,0.0002419060328975,0.26869952620472765
SIX6,0.2689414322376251,0.0002422843390377,0.2686991478985874
SALRNA1,0.2689414322376251,0.2689414322376251,0.0
SIX1,0.2689414322376251,0.0002401997771812,0.2687012324604439
SIX4,0.2689414322376251,0.0002400248777121,0.26870140735991305
TRMT5,0.2689414322376251,0.0002577671839389,0.26868366505368624
TMEM30B,0.2689414322376251,0.0002429581800242,0.26869847405760094
LOC101927780,0.2689414322376251,0.2689414322376251,0.0
HIF1A-AS1,0.2689414322376251,0.2689414322376251,0.0
HIF1A-AS2,0.2689414322376251,0.2689414322376251,0.0
SNAPC1,0.2689414322376251,0.000246432959102,0.26869499927852314
LINC00644,0.2689414322376251,0.2689414322376251,0.0
RHOJ,0.2689414322376251,0.0002448193845339,0.2686966128530912
GPHB5,0.2689414322376251,0.0002423360856482,0.2686990961519769
WDR89,0.2689414322376251,0.0002410578163107,0.26870037442131445
MIR548H1,0.2689414322376251,0.2689414322376251,0.0
ESR2,0.2689414322376251,0.2689414322376251,0.0
TEX21P,0.2689414322376251,0.2689414322376251,0.0
MTHFD1,0.2689414322376251,0.0002422905963612,0.2686991416412639
AKAP5,0.2689414322376251,0.0002430499298498,0.2686983823077753
PPP1R36,0.2689414322376251,0.0002442458644509,0.26869718637317425
ZBTB1,0.2689414322376251,0.0002400614757789,0.26870137076184625
LOC102723809,0.2689414322376251,0.2689414322376251,0.0
HSPA2,0.2689414322376251,0.0002413830225123,0.2687000492151128
PLEKHG3,0.2689414322376251,0.0002381033700658,0.2687033288675593
MIR7855,0.2689414322376251,0.2689414322376251,0.0
CHURC1,0.2689414322376251,0.0002389913133811,0.268702440924244
GPX2,0.2689414322376251,0.000237463376834,0.2687039688607911
RAB15,0.2689414322376251,0.0002403541730018,0.26870107806462334
MIR4706,0.2689414322376251,0.2689414322376251,0.0
LOC100506321,0.2689414322376251,0.2689414322376251,0.0
LOC100128233,0.2689414322376251,0.2689414322376251,0.0
MIR4708,0.2689414322376251,0.2689414322376251,0.0
FUT8-AS1,0.2689414322376251,0.2689414322376251,0.0
MIR625,0.2689414322376251,0.2689414322376251,0.0
LINC00238,0.2689414322376251,0.2689414322376251,0.0
FAM71D,0.2689414322376251,0.0002417884243186,0.2686996438133065
MPP5,0.2689414322376251,0.0002423723781248,0.2686990598595003
ATP6V1D,0.2689414322376251,0.0002369619469391,0.268704470290686
PLEK2,0.2689414322376251,0.0002421947428956,0.2686992374947295
MIR5694,0.2689414322376251,0.2689414322376251,0.0
PLEKHH1,0.2689414322376251,0.0002425679558655,0.2686988642817596
PIGH,0.2689414322376251,0.0002404288970865,0.26870100334053865
RDH12,0.2689414322376251,0.0002419696829747,0.26869946255465044
VTI1B,0.2689414322376251,0.0002397250354988,0.2687017072021263
RDH11,0.2689414322376251,0.000238159467699,0.2687032727699261
LOC100996664,0.2689414322376251,0.2689414322376251,0.0
ZFP36L1,0.2689414322376251,0.0002455459325574,0.26869588630506774
ACTN1-AS1,0.2689414322376251,0.2689414322376251,0.0
SLC39A9,0.2689414322376251,0.0002358268975513,0.2687056053400738
ERH,0.2689414322376251,0.0002579353458713,0.2686834968917538
PLEKHD1,0.2689414322376251,0.0002429760352242,0.2686984562024009
CCDC177,0.2689414322376251,0.0002409293811069,0.2687005028565182
SUSD6,0.2689414322376251,0.0003093385603278,0.26863209367729735
LOC100289511,0.2689414322376251,0.2689414322376251,0.0
SRSF5,0.2689414322376251,0.0002505945158191,0.268690837721806
SLC10A1,0.2689414322376251,0.0002431607426842,0.2686982714949409
LOC646548,0.2689414322376251,0.2689414322376251,0.0
ADAM21P1,0.2689414322376251,0.2689414322376251,0.0
COX16,0.2689414322376251,0.0002383889222983,0.2687030433153268
ADAM21,0.2689414322376251,0.0002414748596493,0.2686999573779758
ADAM20P1,0.2689414322376251,0.2689414322376251,0.0
ADAM20,0.2689414322376251,0.0002421838871669,0.2686992483504582
MED6,0.2689414322376251,0.0002384880353929,0.26870294420223223
LOC101928075,0.2689414322376251,0.2689414322376251,0.0
LINC01269,0.2689414322376251,0.2689414322376251,0.0
SNORD56B,0.2689414322376251,0.2689414322376251,0.0
LOC145474,0.2689414322376251,0.2689414322376251,0.0
MIR7843,0.2689414322376251,0.2689414322376251,0.0
DCAF4,0.2689414322376251,0.0002576042897999,0.26868382794782525
RBM25,0.2689414322376251,0.0002891906478907,0.26865224158973444
LOC101928123,0.2689414322376251,0.2689414322376251,0.0
LOC101928143,0.2689414322376251,0.2689414322376251,0.0
C14orf169,0.2689414322376251,0.2689414322376251,0.0
ACOT1,0.2689414322376251,0.000242245994741,0.26869918624288414
ACOT2,0.2689414322376251,0.2689414322376251,0.0
ACOT4,0.2689414322376251,0.0002415964700048,0.2686998357676203
ACOT6,0.2689414322376251,0.0002425739512545,0.26869885828637063
PNMA1,0.2689414322376251,0.000242188500124,0.26869924373750115
ELMSAN1,0.2689414322376251,0.0002434639463899,0.2686979682912352
MIR4505,0.2689414322376251,0.2689414322376251,0.0
LOC100506498,0.2689414322376251,0.2689414322376251,0.0
PTGR2,0.2689414322376251,0.0002410472661722,0.26870038497145293
ENTPD5,0.2689414322376251,0.0002432465553283,0.2686981856822968
FAM161B,0.2689414322376251,0.0002408106520306,0.26870062158559455
COQ6,0.2689414322376251,0.0002419969096081,0.26869943532801704
ALDH6A1,0.2689414322376251,0.0002595360856503,0.2686818961519748
VSX2,0.2689414322376251,0.0002416858478682,0.2686997463897569
ABCD4,0.2689414322376251,0.0002398891956545,0.26870154304197064
VRTN,0.2689414322376251,0.0002433543995721,0.268698077838053
SYNDIG1L,0.2689414322376251,0.0002417324139969,0.26869969982362824
NPC2,0.2689414322376251,0.0003501852625049,0.2685912469751202
MIR4709,0.2689414322376251,0.2689414322376251,0.0
ISCA2,0.2689414322376251,0.0002426019491394,0.26869883028848573
FCF1,0.2689414322376251,0.0002430935273878,0.2686983387102373
YLPM1,0.2689414322376251,0.2689414322376251,0.0
RPS6KL1,0.2689414322376251,0.2689414322376251,0.0
PROX2,0.2689414322376251,0.0002430441672913,0.2686983880703338
DLST,0.2689414322376251,0.0002382952807238,0.26870313695690135
PGF,0.2689414322376251,0.0002362923405598,0.26870513989706535
ZC2HC1C,0.2689414322376251,0.0002421466924715,0.2686992855451536
EIF2B2,0.2689414322376251,0.0002947485481854,0.2686466836894397
MLH3,0.2689414322376251,0.0002408108848612,0.2687006213527639
ACYP1,0.2689414322376251,0.0002415934723103,0.26869983876531484
TMED10,0.2689414322376251,0.0002430555032333,0.26869837673439184
FOS,0.2689414322376251,0.0002400642406428,0.2687013679969823
LINC01220,0.2689414322376251,0.2689414322376251,0.0
JDP2,0.2689414322376251,0.000243891889113,0.2686975403485121
BATF,0.2689414322376251,0.0002441355027258,0.26869729673489934
LOC102724153,0.2689414322376251,0.2689414322376251,0.0
C14orf1,0.2689414322376251,0.2689414322376251,0.0
TGFB3,0.2689414322376251,0.0002422383840894,0.26869919385353574
LOC100506603,0.2689414322376251,0.2689414322376251,0.0
VASH1,0.2689414322376251,0.0002426230057608,0.26869880923186434
LRRC74A,0.2689414322376251,0.0002426908031338,0.2686987414344913
LINC01629,0.2689414322376251,0.2689414322376251,0.0
LOC283575,0.2689414322376251,0.2689414322376251,0.0
IRF2BPL,0.2689414322376251,0.0002337461628485,0.26870768607477663
CIPC,0.2689414322376251,0.0002371416339883,0.2687042906036368
ZDHHC22,0.2689414322376251,0.0002424419508315,0.2686989902867936
NGB,0.2689414322376251,0.0002429083979222,0.26869852383970294
MIR1260A,0.2689414322376251,0.2689414322376251,0.0
GSTZ1,0.2689414322376251,0.0002416268835077,0.2686998053541174
POMT2,0.2689414322376251,0.0002412642934359,0.2687001679441892
NOXRED1,0.2689414322376251,0.0002422480902168,0.26869918414740834
TMED8,0.2689414322376251,0.0002400489029241,0.268701383334701
SAMD15,0.2689414322376251,0.0002419745433144,0.2686994576943107
VIPAS39,0.2689414322376251,0.0002432532492093,0.2686981789884158
ISM2,0.2689414322376251,0.0002422090474283,0.26869922319019685
ALKBH1,0.2689414322376251,0.0002414357441011,0.268699996493524
SLIRP,0.2689414322376251,0.0002403195685474,0.2687011126690777
C14orf178,0.2689414322376251,0.2689414322376251,0.0
LOC105370586,0.2689414322376251,0.2689414322376251,0.0
GTF2A1,0.2689414322376251,0.0002389097644481,0.268702522473177
SNORA79,0.2689414322376251,0.2689414322376251,0.0
LOC101928504,0.2689414322376251,0.2689414322376251,0.0
LOC100506700,0.2689414322376251,0.2689414322376251,0.0
LINC01467,0.2689414322376251,0.2689414322376251,0.0
LOC105370605,0.2689414322376251,0.2689414322376251,0.0
LINC00911,0.2689414322376251,0.2689414322376251,0.0
LOC283585,0.2689414322376251,0.2689414322376251,0.0
LOC101928791,0.2689414322376251,0.2689414322376251,0.0
GPR65,0.2689414322376251,0.0002454045752529,0.2686960276623722
SPATA7,0.2689414322376251,0.0002418071089778,0.2686996251286473
FOXN3-AS1,0.2689414322376251,0.2689414322376251,0.0
FOXN3-AS2,0.2689414322376251,0.2689414322376251,0.0
TDP1,0.2689414322376251,0.0002424715494271,0.26869896068819804
PSMC1,0.2689414322376251,0.0002393929171375,0.26870203932048764
CALM1,0.2689414322376251,0.000241378438659,0.2687000537989661
LINC00642,0.2689414322376251,0.2689414322376251,0.0
LOC105370619,0.2689414322376251,0.2689414322376251,0.0
LOC101928909,0.2689414322376251,0.2689414322376251,0.0
LOC105370622,0.2689414322376251,0.2689414322376251,0.0
C14orf159,0.2689414322376251,0.2689414322376251,0.0
SNORA11B,0.2689414322376251,0.2689414322376251,0.0
GPR68,0.2689414322376251,0.0002423941186862,0.2686990381189389
TC2N,0.2689414322376251,0.0002544111921451,0.26868702104548003
ATXN3,0.2689414322376251,0.0002420564560452,0.26869937578157993
NDUFB1,0.2689414322376251,0.0002374439063714,0.2687039883312537
LGMN,0.2689414322376251,0.0002851166937034,0.2686563155439217
LOC101929002,0.2689414322376251,0.2689414322376251,0.0
ITPK1-AS1,0.2689414322376251,0.2689414322376251,0.0
MOAP1,0.2689414322376251,0.0002401068195467,0.2687013254180784
TMEM251,0.2689414322376251,0.0002397264179307,0.26870170581969444
GON7,0.2689414322376251,0.0002386725245742,0.2687027597130509
UBR7,0.2689414322376251,0.0002375523617956,0.2687038798758295
COX8C,0.2689414322376251,0.0002428954321658,0.2686985368054593
PRIMA1,0.2689414322376251,0.0002421603276161,0.26869927191000903
FAM181A,0.2689414322376251,0.0002415451017441,0.268699887135881
FAM181A-AS1,0.2689414322376251,0.2689414322376251,0.0
MIR4506,0.2689414322376251,0.2689414322376251,0.0
ASB2,0.2689414322376251,0.0002421192475594,0.2686993129900657
IFI27L1,0.2689414322376251,0.0002402109967079,0.2687012212409172
LINC00521,0.2689414322376251,0.2689414322376251,0.0
OTUB2,0.2689414322376251,0.0002429567975923,0.26869847544003284
DDX24,0.2689414322376251,0.0002339700295124,0.2687074622081127
IFI27,0.2689414322376251,0.0002432530309306,0.26869817920669453
IFI27L2,0.2689414322376251,0.0002367061097174,0.26870472612790774
SERPINA10,0.2689414322376251,0.0002419060328975,0.26869952620472765
SERPINA2,0.2689414322376251,0.2689414322376251,0.0
SERPINA6,0.2689414322376251,0.0002410360029898,0.2687003962346353
SERPINA1,0.2689414322376251,0.0003271105524618,0.2686143216851633
SERPINA11,0.2689414322376251,0.0002424583653919,0.26869897387223324
SERPINA9,0.2689414322376251,0.0002429706946713,0.26869846154295385
SERPINA4,0.2689414322376251,0.0002433929184917,0.26869803931913344
SERPINA5,0.2689414322376251,0.0002420400705887,0.2686993921670364
SERPINA3,0.2689414322376251,0.0002440021344227,0.2686974301032024
SERPINA13P,0.2689414322376251,0.2689414322376251,0.0
GSC,0.2689414322376251,0.0002439342206344,0.2686974980169907
DICER1,0.2689414322376251,0.0002343506785109,0.2687070815591142
MIR3173,0.2689414322376251,0.2689414322376251,0.0
LOC101929080,0.2689414322376251,0.2689414322376251,0.0
LINC00341,0.2689414322376251,0.2689414322376251,0.0
SNHG10,0.2689414322376251,0.2689414322376251,0.0
SCARNA13,0.2689414322376251,0.2689414322376251,0.0
GLRX5,0.2689414322376251,0.0002904384455177,0.26865099379210744
TCL6,0.2689414322376251,0.2689414322376251,0.0
TCL1B,0.2689414322376251,0.0002428882580716,0.2686985439795535
